ID1,ID2,X1,X2,Y
1913,1913,OC(=O)CCCCC(CCSCC1=CC=CC=C1)SCC1=CC=CC=C1__[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1,C18.2__C18.4__C18.6__C18.7__C18.9__D12.2__D12.3__G47.13__J01.41__K11.22__K12.0__N96__F33.8__G03.2__C18.2__C18.4__C18.6__C18.7__C18.9__D12.2__D12.3__C05.2__C10.0__C16.0__C16.4__C17.0__C17.1__C17.2__C18.2__C18.4__C18.6__C18.7__C18.9__D12.2__D12.3__C05.2__C10.0__C16.0__C16.4__C17.0__C17.1__C17.2__C18.2__C18.4__C18.6__C18.7__C18.9__D12.2__D12.3__C05.2__C10.0__C16.0__C16.4__C17.0__C17.1__C17.2__C18.2__C18.4__C18.6__C18.7__C18.9__D12.2__D12.3__C05.2__C10.0__C16.0__C16.4__C17.0__C17.1__C17.2__C18.2__C18.4__C18.6__C18.7__C18.9__D12.2__D12.3__C05.2__C10.0__C16.0__C16.4__C17.0__C17.1__C17.2,1
1914,1914,CN(C)\\N=N\\C1=C(N=CN1)C(N)=O,C95.91__C95.92__Z80.6__Z85.6__C90.11__C90.12__C91.01,0
1915,1915,NCC1(CC(O)=O)CCCCC1__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,Z76.3__Z76.2,1
1916,1916,CN1N=CC(Cl)=C1C1=C(Cl)SC(=C1)C(=O)N[C@H](CN)CC1=CC=CC(F)=C1__[H][C@@]1(C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\\C=C(C)\\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\\C=C\\C=C\\C=C(C)\\[C@H](C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@@]3([H])C(=O)O2)OC)CC[C@@H](OCCO)[C@@H](C1)OC,C05.2__C10.0__C16.0__C16.4__C17.0__C17.1__C17.2,1
1917,1917,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,G12.9__G12.1__G12.0,0
1918,1918,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,H04.121__H04.122__H04.123__H04.129__H35.3111__H35.3112__H35.3121,1
1919,1919,[H][C@@](CC)(NC1=NC=NC2=C1N=CN2)C1=NC2=CC=CC(F)=C2C(=O)N1C1=CC=CC=C1,C91.11__C91.12__C91.10__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S,1
1920,1920,N[C@@H](CCCNC(N)=N)C(O)=O__OCCOCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1__[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)C=C[C@]12C__[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@](CC)([C@@]13[H])[C@@]([H])(OC(C)=O)[C@]2(O)C(=O)OC)[C@]1(C[C@@]2([H])CN(CC(CC)=C2)CC2=C1NC1=CC=CC=C21)C(=O)OC__NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S,1
1921,1921,[H][C@@]1(C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\\C=C(C)\\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\\C=C\\C=C\\C=C(C)\\[C@H](C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@@]3([H])C(=O)O2)OC)CC[C@@H](OCCO)[C@@H](C1)OC,C22.0__C22.1__C4A.9__C7B.1__D09.9__C4A.0__C4A.31,1
1922,1922,O[C@@H]1C[C@](O)(C[C@@H](OC(=O)\\C=C\\C2=CC(O)=C(O)C=C2)[C@@H]1O)C(O)=O,K74.02__G47.22__H35.3133__H35.3134__H35.3113__H35.3114__H35.3123,1
1923,1923,[H][C@@](CC)(C1=CC(NS(=O)(=O)C2=NC=C(C=C2)C(F)(F)F)=CC=C1)C1=C(O)C[C@@](CCC)(CCC2=CC=CC=C2)OC1=O__[H][C@@](CC)(C1=CC(NS(=O)(=O)C2=NC=C(C=C2)C(F)(F)F)=CC=C1)C1=C(O)C[C@@](CCC)(CCC2=CC=CC=C2)OC1=O__CC(C)[C@H](NC(=O)N(C)CC1=CSC(=N1)C(C)C)C(=O)N[C@H](C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)OCC1=CN=CS1)CC1=CC=CC=C1__CC(C)[C@H](NC(=O)N(C)CC1=CSC(=N1)C(C)C)C(=O)N[C@H](C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)OCC1=CN=CS1)CC1=CC=CC=C1__[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,Z76.3__Z76.2,0
1924,1924,CC[C@H](C)[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCCCNC(=O)COCCOCCNC(=O)COCCOCCNC(=O)CC[C@@H](NC(=O)CCCCCCCCCCCCCCCCC(O)=O)C(O)=O)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)C(C)(C)NC(=O)[C@@H](N)CC1=CNC=N1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(N)=N)C(=O)NCC(=O)N[C@@H](CCCNC(N)=N)C(=O)NCC(O)=O__[Na+].OC([O-])=O,E23.2__N25.1__P70.2__O24.92__Z83.3__Z86.32__E10.65__Z76.3__Z76.2,1
1925,1925,[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1,C79.81__D24.1__D24.2__D24.9__D49.3__C44.501__D48.60,0
1926,1926,[H][C@@](CC(C)C)(N=C(O)CN=C(O)C1=C(Cl)C=CC(Cl)=C1)B(O)O,M31.11,1
1927,1927,N[C@@H](CCCNC(N)=N)C(O)=O,C71.7__C71.9__C79.31__D33.0__D33.1__D33.2__D49.6,1
1928,1928,CC1=CN(C=N1)C1=CC(NC(=O)C2=CC=C(C)C(NC3=NC=CC(=N3)C3=CN=CC=C3)=C2)=CC(=C1)C(F)(F)F__N#CC[C@H](C1CCCC1)N1C=C(C=N1)C1=C2C=CNC2=NC=N1,C92.11__C92.12__C92.21__C92.22__C92.10__C92.20,0
1929,1929,CC1=CC(O)=CC(C)=C1Cl,Z76.3__Z76.2,0
1930,1930,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,B18.2__B18.0__B18.1__B18.8__B18.9__K71.3__K71.4,0
1931,1931,NC1=CC=CC2=C1CN(C1CCC(=O)NC1=O)C2=O__ClCCN(CCCl)P1(=O)NCCCO1,C95.91__C95.92__Z80.6__Z85.6__C90.11__C90.12__C91.01__C95.91__C95.92__Z80.6__Z85.6__C90.11__C90.12__C91.01,0
1932,1932,CC(=O)C1=C(C)C2=CN=C(NC3=NC=C(C=C3)N3CCNCC3)N=C2N(C2CCCC2)C1=O,K22.711__K31.A22__R85.613__R87.613__R87.623__R85.611__R87.611__K22.711__K31.A22__R85.613__R87.613__R87.623__R85.611__R87.611__C84.67__C84.77__C84.7A__C84.60__C84.70__C84.62__C84.66__C84.67__C84.77__C84.7A__C84.60__C84.70__C84.62__C84.66__C84.67__C84.77__C84.7A__C84.60__C84.70__C84.62__C84.66__G46.4__G11.2__G11.10__G11.19__G11.3__G32.81__I66.3__G47.13__J01.41__K11.22__K12.0__N96__F33.8__G03.2__G47.13__J01.41__K11.22__K12.0__N96__F33.8__G03.2,0
1933,1933,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,Z76.3__Z76.2,1
1934,1934,OC[C@H]1O[C@@H](S[C@@H]2O[C@H](CO)[C@H](O)[C@@H]([C@H]2O)N2C=C(N=N2)C2=CC=CC(F)=C2)[C@H](O)[C@H]([C@H]1O)N1C=C(N=N1)C1=CC(F)=CC=C1__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,J84.112,1
1935,1935,OCC1=C(O)C=CC(=C1)C(O)CNCCCCCCOCCCCC1=CC=CC=C1__OCC1=C(O)C=CC(=C1)C(O)CNCCCCCCOCCCCC1=CC=CC=C1__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,J45.998__J82.83__J45.909__J45.991__J45.20__J45.30__J45.40,1
1936,1936,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,J44.9__J44.1__J44.0,1
1937,1937,CCN(CC)C(=O)[C@]1(C[C@H]1CN)C1=CC=CC=C1__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,Z72.0__P04.2,0
1938,1938,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1NC=NC2=O__OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1NC=NC2=O__OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1NC=NC2=O,I27.0__I27.20__I27.21__I27.24__I27.29__P29.30__I27.22__J44.9__J44.1__J44.0__J84.112,1
1939,1939,[H][C@]12[C@H](OC(=O)C3=CC=CC=C3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)C4=CC=CC=C4)C4=CC=CC=C4)C(C)=C([C@@H](OC(C)=O)C(=O)[C@]1(C)[C@@H](O)C[C@H]1OC[C@@]21OC(C)=O)C3(C)C__[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1,C25.3__K71.0,0
1940,1940,NC1=NC=NC2=C1C(=NN2[C@@H]1CCCN(C1)C(=O)C=C)C1=CC=C(OC2=CC=CC=C2)C=C1,S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S,1
1941,1941,NC1=NC=NC2=C1C(=NN2[C@@H]1CCCN(C1)C(=O)C=C)C1=CC=C(OC2=CC=CC=C2)C=C1__CC(C)C[C@H](NC(=O)[C@H](CCC1=CC=CC=C1)NC(=O)CN1CCOCC1)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1,S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S,0
1942,1942,O,J30.89__J30.9__J30.2__J30.1__J30.5__J30.81,0
1943,1943,[H][C@@]1(CC[C@@]([H])(CC1)N1CCN(CC2CC2)CC1)N=C(O)C1=CC(OC)=C(NC2=NC=C3N(C)C(=O)[C@@]([H])(CC)N(C(C)C)C3=N2)C=C1,C05.2__C10.0__C16.0__C16.4__C17.0__C17.1__C17.2,1
1944,1944,NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F,H18.523__H18.521__H18.522__H18.529__C22.0__C22.1__C4A.9__C7B.1__D09.9__C4A.0__C4A.31__C22.0__C22.1__C4A.9__C7B.1__D09.9__C4A.0__C4A.31,1
1945,1945,OC1=C2N(C[C@H]3O[C@@H]4CC[C@@H](C4)N3C2=O)C=C(C(=O)NCC2=C(F)C=C(F)C=C2F)C1=O__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,B20__Z71.7__O98.72__Z21__O98.73__R75__Z11.4,1
1946,1946,[H][C@@]12[C@@H]3SC[C@]4(NCCC5=C4C=C(OC)C(O)=C5)C(=O)OC[C@H](N1[C@@H](O)[C@@H]1CC4=CC(C)=C(OC)C(O)=C4[C@H]2N1C)C1=C2OCOC2=C(C)C(OC(C)=O)=C31,C46.1,1
1947,1947,COC1=CC=CC=C1OCC(O)CO,C43.0__C43.31__C43.51__C43.9__C43.4__C43.52__C43.10,1
1948,1948,[H][C@]12SCC(COC(C)=O)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\\C1=CSC(N)=N1)C(O)=O,C22.0__C4A.9__C7B.1__C4A.0__C4A.31__C4A.51__C4A.8__C22.0__C4A.9__C7B.1__C4A.0__C4A.31__C4A.51__C4A.8,1
1949,1949,CCCC1=NC(C)=C2N1NC(=NC2=O)C1=C(OCC)C=CC(=C1)S(=O)(=O)N1CCN(CC)CC1__N[C@@H](CCCNC(N)=N)C(O)=O,C71.7__C71.9__C79.31__D33.0__D33.1__D33.2__D49.6,0
1950,1950,[H][C@]12[C@H](OC(=O)C3=CC=CC=C3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)C4=CC=CC=C4)C4=CC=CC=C4)C(C)=C([C@@H](OC(C)=O)C(=O)[C@]1(C)[C@@H](O)C[C@H]1OC[C@@]21OC(C)=O)C3(C)C__[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1,C25.3,1
1951,1951,CC[C@H](NC(=O)[C@H](C)NC)C(=O)N1C[C@@H](O)C[C@H]1CC1=C(NC2=CC(F)=CC=C12)C1=C(C[C@@H]2C[C@H](O)CN2C(=O)[C@H](CC)NC(=O)[C@H](C)NC)C2=CC=C(F)C=C2N1__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,B18.0__B18.1__B19.10__B19.11__B17.0__B16.0__B16.1,0
1952,1952,CNC(=O)C1=NC=CC(OC2=CC=C(NC(=O)NC3=CC(=C(Cl)C=C3)C(F)(F)F)C=C2)=C1,P59.20__P59.29,0
1953,1953,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C__C[C@@H](O[C@H]1OCCN(CC2=NNC(=O)N2)[C@H]1C1=CC=C(F)C=C1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,C90.01__C90.02__C90.00,1
1954,1954,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O__CC(C)[C@H](N1CCCNC1=O)C(=O)N[C@H](C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)COC1=C(C)C=CC=C1C)CC1=CC=CC=C1,Z21,0
1955,1955,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,J12.1__J20.5__J21.0__Z29.11__B97.4,1
1956,1956,C[C@@H](O)[C@H](NC(=O)[C@@H](C)[C@H](O)[C@@H](C)NC(=O)[C@@H](NC(=O)C1=C(C)C(N)=NC(=N1)[C@H](CC(N)=O)NC[C@H](N)C(N)=O)[C@@H](OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)C1=CN=CN1)C(=O)NCCC1=NC(=CS1)C1=NC(=CS1)C(=O)NCCC[S+](C)C,D13.4__Z85.05__C22.8__C78.7__C22.9__D37.6,1
1957,1957,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,G30.8__G30.9__G30.0__G30.1,1
1958,1958,CN1C(=O)C(C)=C2N(C(=O)N(C3CC3)C(=O)C2=C1NC1=CC=C(I)C=C1F)C1=CC(NC(C)=O)=CC=C1__CNC(=O)C1=NC=CC(OC2=CC=C(NC(=O)NC3=CC(=C(Cl)C=C3)C(F)(F)F)C=C2)=C1,P59.20__P59.29__D13.4__Z85.05__C22.8__C78.7__C22.9__D37.6,1
1959,1959,CN(C)C(=O)C1=CC2=CN=C(NC3=CC=C(C=N3)N3CCNCC3)N=C2N1C1CCCC1__CC(C)OC1=C(NC2=NC=C(Cl)C(N2)=NC2=CC=CC=C2S(=O)(=O)C(C)C)C=C(C)C(=C1)C1CCNCC1,C78.00__C78.01__C78.02__D14.30__D14.31__D14.32__C34.2,1
1960,1960,[H]N([C@H](CO)C1=CC(Cl)=CC=C1)C(=O)C1=CC(=CN1[H])C1=CC(=NC=C1Cl)N([H])C(C)C,C95.91__C95.92__Z80.6__Z85.6__C90.11__C90.12__C91.01__D46.9__D46.C__D46.Z,1
1961,1961,[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1__[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1__[H][C@@]1(C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\\C=C(C)\\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\\C=C\\C=C\\C=C(C)\\[C@H](C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@@]3([H])C(=O)O2)OC)CC[C@@H](OCCO)[C@@H](C1)OC,C79.81__D24.1__D24.2__D24.9__D49.3__C44.501__D48.60,0
1962,1962,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,R09.2__A15.7__A15.8__A15.9__J98.9__R06.03__J12.1,1
1963,1963,CC(C)OC1=C(NC2=NC=C(Cl)C(N2)=NC2=CC=CC=C2S(=O)(=O)C(C)C)C=C(C)C(=C1)C1CCNCC1,C78.00__C78.01__C78.02__D14.30__D14.31__D14.32__C34.2,1
1964,1964,OCCNCCNC1=CC=C(NCCNCCO)C2=C1C(=O)C1=C(C(O)=CC=C1O)C2=O__OCCOCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1__ClCCN(CCCl)P1(=O)NCCCO1__FC(F)(F)C1=CC(=CC(=C1)C1=NN(\\C=C/C(=O)NNC2=NC=CN=C2)C=N1)C(F)(F)F,R19.5__H35.09__M26.50__M26.59__Q99.8__R06.89__R06.9__C95.91__C95.92__Z80.6__Z85.6__C90.11__C90.12__C91.01__C95.91__C95.92__Z80.6__Z85.6__C90.11__C90.12__C91.01__C95.91__C95.92__Z80.6__Z85.6__C90.11__C90.12__C91.01__C95.91__C95.92__Z80.6__Z85.6__C90.11__C90.12__C91.01__C95.91__C95.92__Z80.6__Z85.6__C90.11__C90.12__C91.01__G47.13__J01.41__K11.22__K12.0__N96__F33.8__G03.2__D75.1__E26.1__N91.1__N91.4__N94.5__A51.41__A51.43,1
1965,1965,COC(=O)C1=CC=C2C(NC(=O)\\C2=C(/NC2=CC=C(C=C2)N(C)C(=O)CN2CCN(C)CC2)C2=CC=CC=C2)=C1__[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1,D02.20__D02.21__D02.22,1
1966,1966,CNC(=O)C1=C(F)C=C(C=C1)N1C(=S)N(C(=O)C1(C)C)C1=CC=C(C#N)C(=C1)C(F)(F)F__[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@](CC)([C@@]13[H])[C@@]([H])(OC(C)=O)[C@]2(O)C(=O)OC)[C@]1(C[C@@]2([H])CN(CC(CC)=C2)CC2=C1NC1=CC=CC=C21)C(=O)OC__[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1,D30.3__C67.5__C67.9__C79.11__C67.0__C67.1__D41.4__C22.0__C4A.9__C7B.1__C4A.0__C4A.31__C4A.51__C4A.8,1
1967,1967,COC1=CC(\\C=C\\C(=O)CC(=O)\\C=C\\C2=CC(OC)=C(O)C=C2)=CC=C1O__COC1=CC(\\C=C\\C(=O)CC(=O)\\C=C\\C2=CC(OC)=C(O)C=C2)=CC=C1O,J34.81__K92.81__K12.30__K12.39__K12.33__N76.81__K12.31,0
1968,1968,ClC1=C(CN2CCCC2=N)NC(=O)NC1=O,K74.02__G47.22__H35.3133__H35.3134__H35.3113__H35.3114__H35.3123,0
1969,1969,NC1=CC=CC2=C1CN(C1CCC(=O)NC1=O)C2=O,C88.0,1
1970,1970,[H][N]([H])([H])[Pt]1(OC(=O)C2(CCC2)C(=O)O1)[N]([H])([H])[H],G47.13__J01.41__K11.22__K12.0__N96__F33.8__G03.2,1
1971,1971,ClCCN(CCCl)P1(=O)NCCCO1,C95.91__C95.92__Z80.6__Z85.6__C90.11__C90.12__C91.01,0
1972,1972,OCCNCCNC1=CC=C(NCCNCCO)C2=C1C(=O)C1=C(C(O)=CC=C1O)C2=O__OCCOCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1__ClCCN(CCCl)P1(=O)NCCCO1__[H][C@@]12C[C@H](N(C(=O)[C@H](C)N[C@@H](CCC3=CC=CC=C3)C(=O)OCC)[C@@]1([H])CCCC2)C(O)=O,C92.A1__C92.A2__C92.61__C92.62__C92.A0__C92.60,1
1973,1973,[V].[H][C@](C)(O)[C@]([H])(N=C(O)CN=C(O)[C@]([H])(CCC(O)=O)N=C(O)CN=C(O)[C@@]([H])(N)CC1=CN=CN1)C(O)=N[C@@]([H])(CC1=CC=CC=C1)C(O)=N[C@]([H])(C(O)=N[C@@]([H])(CO)C(O)=N[C@@]([H])(CC(O)=O)C(O)=N[C@@]([H])(CC(C)C)C(O)=N[C@@]([H])(CO)C(O)=N[C@@]([H])(CCCCN)C(O)=N[C@@]([H])(CCC(O)=N)C(O)=N[C@@]([H])(CCSC)C(O)=N[C@@]([H])(CCC(O)=O)C(O)=N[C@@]([H])(CCC(O)=O)C(O)=N[C@@]([H])(CCC(O)=O)C(O)=N[C@@]([H])(C)C(O)=N[C@@]([H])(C(C)C)C(O)=N[C@@]([H])(CCCNC(N)=N)C(O)=N[C@@]([H])(CC(C)C)C(O)=N[C@@]([H])(CC1=CC=CC=C1)C(O)=N[C@]([H])(C(O)=N[C@@]([H])(CCC(O)=O)C(O)=N[C@@]([H])(CC1=CNC2=CC=CC=C12)C(O)=N[C@@]([H])(CC(C)C)C(O)=N[C@@]([H])(CCCCN)C(O)=N[C@@]([H])(CC(O)=N)C(O)=NCC(O)=NCC(=O)N1CCC[C@@]1([H])C(O)=N[C@@]([H])(CO)C(O)=N[C@@]([H])(CO)C(O)=NCC(O)=N[C@@]([H])(C)C(=O)N1CCC[C@@]1([H])C(=O)N1CCC[C@@]1([H])C(O)=N[C@@]([H])(CO)C(O)=N[C@@]([H])(CCCCN)C(O)=N[C@@]([H])(CCCCN)C(O)=N[C@@]([H])(CCCCN)C(O)=N[C@@]([H])(CCCCN)C(O)=N[C@@]([H])(CCCCN)C(O)=N[C@@]([H])(CCCCN)C(O)=N)[C@@]([H])(C)CC)[C@@]([H])(C)O__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,P70.2__O24.92__Z83.3__E10.65__E10.9__E11.65__E11.9__K31.84,1
1974,1974,NC1=NC=NC2=C1C(=NN2[C@@H]1CCCN(C1)C(=O)C=C)C1=CC=C(OC2=CC=CC=C2)C=C1,S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S,0
1975,1975,NC1=CC=CC2=C1CN(C1CCC(=O)NC1=O)C2=O__CN1C(CCCC(O)=O)=NC2=CC(=CC=C12)N(CCCl)CCCl,D46.9__D46.C__D46.Z__C92.A1__C92.A2__C92.61__C92.62__C92.A0__C92.60,1
1976,1976,CSCC[C@H](N)C(O)=O__N[C@@H](CCCNC(N)=N)C(O)=O__[H][C@@]1(C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\\C=C(C)\\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\\C=C\\C=C\\C=C(C)\\[C@H](C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@@]3([H])C(=O)O2)OC)CC[C@@H](OCCO)[C@@H](C1)OC,H18.523__H18.521__H18.522__H18.529,1
1977,1977,CC1=CC(O)=CC(C)=C1C[C@H](NC(=O)[C@H](N)CCCNC(N)=N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC1=CC=CC=C1)C(N)=O,E10.311__E10.319__E11.311__E11.319__E13.311__E13.319__E10.3513__H35.3130__H35.3230__H35.3110__H35.3120__H35.3131__H35.3132__H35.3190,1
1978,1978,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,Z76.3__Z76.2,1
1979,1979,CN(C)\\N=N\\C1=C(N=CN1)C(N)=O,Z52.6__K71.8__K71.7__A06.4__C22.0__C22.3__K70.0__C05.2__C10.0__C16.0__C16.4__C17.0__C17.1__C17.2,1
1980,1980,[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1,C22.0__C22.1__C4A.9__C7B.1__D09.9__C4A.0__C4A.31,0
1981,1981,CNC(=O)C1=NC=CC(OC2=CC=C(NC(=O)NC3=CC(=C(Cl)C=C3)C(F)(F)F)C=C2)=C1,C22.0__C4A.9__C7B.1__C4A.0__C4A.31__C4A.51__C4A.8,0
1982,1982,CCCCCC1=CC(O)=C([C@@H]2C=C(C)CC[C@H]2C(C)=C)C(O)=C1,G40.89__R56.1__F44.5__G40.501__G40.509__G40.111__G40.119,1
1983,1983,CSCC[C@H](N)C(O)=O__[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@](CC)([C@@]13[H])[C@@]([H])(OC(C)=O)[C@]2(O)C(=O)OC)[C@]1(C[C@@]2([H])CN(CC(CC)=C2)CC2=C1NC1=CC=CC=C21)C(=O)OC,C76.0__C47.0__C49.0__C77.0__D17.0__D21.0__D36.11,1
1984,1984,NC1=NC=NC2=C1C(=NN2[C@@H]1CCCN(C1)C(=O)C=C)C1=CC=C(OC2=CC=CC=C2)C=C1__[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1,E70.338__E70.339__P09.3__O28.0__P61.8__P61.9__T45.8X1A,1
1985,1985,CC(C)S(=O)(=O)N[C@H]1COC[C@H]1OC1=CC=C(C=C1)C1=CC=C(S1)C#N__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,F20.0__F20.1__F20.2__F20.3__F20.5__F20.89__F20.9,1
1986,1986,OC(=O)CCCC1=CC=C(C=C1)N(CCCl)CCCl__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,C91.11__C91.12__C91.10,0
1987,1987,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,M17.9__M17.0__M17.10__M17.11__M17.12__M17.2__M17.30,1
