ID1,ID2,X1,X2,Y
4223,4223,[H]\\C(C1=CC=C(C=C1)C(C)C(O)=O)=C1\\CCCCC1=O__CC1=CC=C(C=C1)C1=CC(=NN1C1=CC=C(C=C1)S(N)(=O)=O)C(F)(F)F,M06.9__M05.9__M06.08__M06.00__M06.011__M06.012__M06.019,1
4224,4224,C[N+]1(C)CCC(C1)OC(=O)C(O)(C1CCCC1)C1=CC=CC=C1__[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,G91.1__I42.1__N11.1__J05.0__G47.33__J44.9__N13.8,1
4225,4225,[H][C@@]12C[C@H](C)[C@](OC(=O)CC)(C(=O)COC(=O)CC)[C@@]1(C)C[C@H](O)[C@@]1(Cl)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,J30.89__J30.9__J30.2__J30.1__J30.5__J30.81,1
4226,4226,CC(C)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@H](N2C=CC(=O)NC2=O)[C@](C)(F)[C@@H]1O)OC1=CC=CC=C1__NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,B18.2__B18.0__B18.1__B18.8__B18.9__K71.3__K71.4__B20__Z71.7__O98.72__Z21__O98.73__R75__Z11.4,1
4227,4227,CCCCC(=O)N(CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1)[C@@H](C(C)C)C(O)=O__CCCC1=NC(=C(N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1)C(O)=O)C(C)(C)O__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,I10__O10.02__O10.03__O10.011__O10.012__O10.013__O10.019,1
4228,4228,C[C@@H](NC(=O)[C@@H](CCCNC(N)=N)NC(=O)[C@@H](CCCNC(N)=N)NC(=O)[C@@H](CCCNC(N)=N)NC(=O)[C@@H](C)NC(=O)[C@@H](CSSC[C@H](N)C(O)=O)NC(C)=O)C(=O)N[C@H](CCCNC(N)=N)C(N)=O__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,E21.1__N25.81,1
4229,4229,C[C@@H](NC(=O)[C@@H](CCCNC(N)=N)NC(=O)[C@@H](CCCNC(N)=N)NC(=O)[C@@H](CCCNC(N)=N)NC(=O)[C@@H](C)NC(=O)[C@@H](CSSC[C@H](N)C(O)=O)NC(C)=O)C(=O)N[C@H](CCCNC(N)=N)C(N)=O,E21.1__N25.81,1
4230,4230,NS(=O)(=O)C1=C(Cl)C=C(NCC2=CC=CO2)C(=C1)C(O)=O__NS(=O)(=O)C1=C(Cl)C=C(NCC2=CC=CO2)C(=C1)C(O)=O__C[N+](C)(C)C[C@H](O)CC([O-])=O,N26.2__Q63.0__Q63.2__Z52.4__I75.81__N19__N20.0__N25.0__Q61.4__N23__N26.9__P96.0__Q60.0__Q60.1,0
4231,4231,CN1C(C(=O)NC2=NC=C(C)S2)=C(O)C2=C(C=CC=C2)S1(=O)=O__CN1C(C(=O)NC2=NC=C(C)S2)=C(O)C2=C(C=CC=C2)S1(=O)=O__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,M15.4__M15.0__M16.9__M17.9__M19.011__M19.012__M19.019,1
4232,4232,N[C@H](CN1CC(F)(F)CCC1=O)CC(=O)N1CCC2=C(C1)N=C(N=C2C(F)(F)F)C(F)(F)F__CN(C)C(=N)NC(N)=N__CSCC[C@H](N)C(O)=O__N[C@H](CN1CC(F)(F)CCC1=O)CC(=O)N1CCC2=C(C1)N=C(N=C2C(F)(F)F)C(F)(F)F,E11.65__E11.9__E11.21__E11.36__E11.41__E11.42__E11.44,1
4233,4233,C[C@@H](NC(=O)[C@@H](CCCNC(N)=N)NC(=O)[C@@H](CCCNC(N)=N)NC(=O)[C@@H](CCCNC(N)=N)NC(=O)[C@@H](C)NC(=O)[C@@H](CSSC[C@H](N)C(O)=O)NC(C)=O)C(=O)N[C@H](CCCNC(N)=N)C(N)=O__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,E21.1__N25.81,1
4234,4234,ClC1=CC=C(CCCOCCCN2CCCCC2)C=C1,G47.411__G47.419__G47.421__G47.429,0
4235,4235,[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CCC2=O__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,M54.50__M54.51__M54.59,1
4236,4236,[Na+].[Na+].[O-]P([O-])(F)=O,E11.65__E11.9__E11.21__E11.36__E11.41__E11.42__E11.44,1
4237,4237,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,H34.8131__H34.8132__H34.8111__H34.8121__H34.8191__H34.8331__H34.8112,1
4238,4238,[Na+].[Na+].[O-]P([O-])(F)=O,E10.65__E10.9__E10.21__E10.36__E10.41__E10.42__E10.44,0
4239,4239,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O__CC#CCN1C(=NC2=C1C(=O)N(CC1=NC3=C(C=CC=C3)C(C)=N1)C(=O)N2C)N1CCC[C@@H](N)C1,E11.65__E11.9__E11.21__E11.36__E11.41__E11.42__E11.44,1
4240,4240,CC(=O)OC1=CC2=C(CCN(C2)C(C(=O)C2CC2)C2=CC=CC=C2F)S1__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,D57.1__D57.20__D57.212__D57.219__D57.211__D57.213__D57.218,0
4241,4241,[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,J30.89__J30.9__J30.2__J30.1__J30.5__J30.81,1
4242,4242,ClC1=CC=CC(N2CCN(CCCCOC3=CC4=C(CCC(=O)N4)C=C3)CC2)=C1Cl__CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCC(O)C2=N1,F20.0__F20.1__F20.2__F20.3__F20.5__F20.89__F20.9,1
4243,4243,[2H]C([2H])([2H])OC1=CC2=C(C=C1OC([2H])([2H])[2H])[C@@H]1CC(=O)[C@@H](CC(C)C)CN1CC2__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,G25.5__G25.4__I02.0__I02.9,1
4244,4244,[H][C@@](CO)(C(C)C)N1C=C(C(O)=O)C(=O)C2=C1C=C(OC)C(CC1=C(F)C(Cl)=CC=C1)=C2__NC1=NC(=O)N(C=C1F)[C@@H]1CS[C@H](CO)O1__NC1=NC(=O)N(C=C1F)[C@@H]1CS[C@H](CO)O1__[H][C@@](CO)(C(C)C)N1C=C(C(O)=O)C(=O)C2=C1C=C(OC)C(CC1=C(F)C(Cl)=CC=C1)=C2,B20__Z71.7__O98.72__Z21__O98.73__R75__Z11.4__Z21,1
4245,4245,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,B02.39,1
4246,4246,[H][C@]1(CN[C@@]([H])(C1)C(=O)N1CCSC1)N1CCN(CC1)C1=CC(C)=NN1C1=CC=CC=C1__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,E11.65__E11.9__E11.21__E11.36__E11.41__E11.42__E11.44,1
4247,4247,[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1__CC(C)C1=CC(C2=NN=C(O)N2C2=CC=C3N(C)C=CC3=C2)=C(O)C=C1O,D02.20__D02.21__D02.22__C78.00__C78.01__C78.02__D14.30__D14.31__D14.32__C34.2__C78.00__C78.01__C78.02__D14.30__D14.31__D14.32__C34.2__C78.00__C78.01__C78.02__D14.30__D14.31__D14.32__C34.2,0
4248,4248,[V].[H][C@](C)(O)[C@]([H])(N=C(O)CN=C(O)[C@]([H])(CCC(O)=O)N=C(O)CN=C(O)[C@@]([H])(N)CC1=CN=CN1)C(O)=N[C@@]([H])(CC1=CC=CC=C1)C(O)=N[C@]([H])(C(O)=N[C@@]([H])(CO)C(O)=N[C@@]([H])(CC(O)=O)C(O)=N[C@@]([H])(CC(C)C)C(O)=N[C@@]([H])(CO)C(O)=N[C@@]([H])(CCCCN)C(O)=N[C@@]([H])(CCC(O)=N)C(O)=N[C@@]([H])(CCSC)C(O)=N[C@@]([H])(CCC(O)=O)C(O)=N[C@@]([H])(CCC(O)=O)C(O)=N[C@@]([H])(CCC(O)=O)C(O)=N[C@@]([H])(C)C(O)=N[C@@]([H])(C(C)C)C(O)=N[C@@]([H])(CCCNC(N)=N)C(O)=N[C@@]([H])(CC(C)C)C(O)=N[C@@]([H])(CC1=CC=CC=C1)C(O)=N[C@]([H])(C(O)=N[C@@]([H])(CCC(O)=O)C(O)=N[C@@]([H])(CC1=CNC2=CC=CC=C12)C(O)=N[C@@]([H])(CC(C)C)C(O)=N[C@@]([H])(CCCCN)C(O)=N[C@@]([H])(CC(O)=N)C(O)=NCC(O)=NCC(=O)N1CCC[C@@]1([H])C(O)=N[C@@]([H])(CO)C(O)=N[C@@]([H])(CO)C(O)=NCC(O)=N[C@@]([H])(C)C(=O)N1CCC[C@@]1([H])C(=O)N1CCC[C@@]1([H])C(O)=N[C@@]([H])(CO)C(O)=N[C@@]([H])(CCCCN)C(O)=N[C@@]([H])(CCCCN)C(O)=N[C@@]([H])(CCCCN)C(O)=N[C@@]([H])(CCCCN)C(O)=N[C@@]([H])(CCCCN)C(O)=N[C@@]([H])(CCCCN)C(O)=N)[C@@]([H])(C)CC)[C@@]([H])(C)O__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,E11.65__E11.9__E11.21__E11.36__E11.41__E11.42__E11.44,1
4249,4249,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,J15.9__P23.6,0
4250,4250,ClC1=CC=C(CCCOCCCN2CCCCC2)C=C1__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,M26.23__K03.0__M26.07__N92.2__Z62.6__K13.23__R68.11,1
4251,4251,NC(=O)C[S@@](=O)C(C1=CC=CC=C1)C1=CC=CC=C1__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,G46.4__G46.3__Z82.3,0
4252,4252,ClCCN(CCCl)P1(=O)NCCCO1__COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C[C@](O)(C[C@@H]3O[C@H]3C[C@H](N)[C@H](O)[C@H](C)O3)C(C)=O)C(O)=C1C2=O__[H][C@@]12C[C@H](N(C(=O)[C@H](C)N[C@@H](CCC3=CC=CC=C3)C(=O)OCC)[C@@]1([H])CCCC2)C(O)=O__ONC(=O)CCCCCCC(=O)NC1=CC=CC=C1,C92.A1__C92.A2__C92.61__C92.62__C92.A0__C92.60__C95.91__C95.92__Z80.6__Z85.6__C90.11__C90.12__C91.01,0
4253,4253,O=[Zn]__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,G89.12__G89.22,0
4254,4254,[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1__[H][C@@]1(C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\\C=C(C)\\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\\C=C\\C=C\\C=C(C)\\[C@H](C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@@]3([H])C(=O)O2)OC)CC[C@@H](OCCO)[C@@H](C1)OC__N[C@@H](CCCNC(N)=N)C(O)=O__COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C[C@](O)(C[C@@H]3O[C@H]3C[C@H](N)[C@H](O)[C@H](C)O3)C(=O)CO)C(O)=C1C2=O__[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1,G47.13__J01.41__K11.22__K12.0__N96__F33.8__G03.2,1
4255,4255,NCC[C@@H](O)C1=CC(OCC2CCCCC2)=CC=C1__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,K14.1,0
4256,4256,COC1=CC=C(CC(C)NCC(O)C2=CC(NC=O)=C(O)C=C2)C=C1,J45.998__J82.83__J45.909__J45.991__J45.20__J45.30__J45.40,1
4257,4257,CC(C)(F)C[C@H](N[C@@H](C1=CC=C(C=C1)C1=CC=C(C=C1)S(C)(=O)=O)C(F)(F)F)C(=O)NC1(CC1)C#N,M81.6__Z82.62__Z13.820__M81.8__Z87.310__M81.0__M80.80XS,0
4258,4258,CN(C)CC(C1=CC=C(O)C=C1)C1(O)CCCCC1__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,F32.A__F53.0__P91.4__Z13.31__Z13.32__C05.2__C10.0__C16.0__C16.4__C17.0__C17.1__C17.2__E23.2__N25.1__P70.2__O24.92__Z83.3__Z86.32__E10.65__A52.00__A52.09__A50.54__Z01.810__Q87.418__Z13.6__R94.30,0
4259,4259,[H]\\C(C[C@]1([H])C(=C)CC[C@]2([H])[C@](C)(CO)[C@]([H])(O)CC[C@@]12C)=C1/C(=O)OC[C@@]1([H])O__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O__[H]\\C(C[C@]1([H])C(=C)CC[C@]2([H])[C@](C)(CO)[C@]([H])(O)CC[C@@]12C)=C1/C(=O)OC[C@@]1([H])O,K51.80__K51.813__K51.814__K51.90__K51.913__K51.914__K51.811,0
4260,4260,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,E11.65__E11.9__E11.21__E11.36__E11.41__E11.42__E11.44,1
4261,4261,CC1=CC=C(NC(=O)C2(CC2)C2=CC=C3OC(F)(F)OC3=C2)N=C1C1=CC(=CC=C1)C(O)=O__CC(C)(C)C1=CC(=C(O)C=C1NC(=O)C1=CNC2=CC=CC=C2C1=O)C(C)(C)C__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,K74.01__K74.02__E84.9__J84.10__J84.112__K13.5__K74.00,1
4262,4262,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O__CC1=CC=C(NC(=O)C2(CC2)C2=CC=C3OC(F)(F)OC3=C2)N=C1C1=CC(=CC=C1)C(O)=O__CC(C)(C)C1=CC(=C(O)C=C1NC(=O)C1=CNC2=CC=CC=C2C1=O)C(C)(C)C,K74.01__K74.02__E84.9__J84.10__J84.112__K13.5__K74.00,1
4263,4263,C#CC1=CC=CC(NC2=NC=NC3=CC4=C(OCCOCCOCCO4)C=C23)=C1__[H][C@]1([C@@H](C)O)C(=O)N2C(C(O)=O)=C(S[C@@H]3CN[C@@H](C3)C(=O)N(C)C)[C@H](C)[C@]12[H],Y95__J95.851,1
4264,4264,COC([C@H](OC1=NC(C)=CC(C)=N1)C(O)=O)(C1=CC=CC=C1)C1=CC=CC=C1,I73.9__D57.03__D57.213__G46.8__I73.89,1
4265,4265,CCOC1=C(NC(=O)\\C=C\\CN(C)C)C=C2C(NC3=CC=C(OCC4=CC=CC=N4)C(Cl)=C3)=C(C=NC2=C1)C#N__[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1__CN(C1=CC2=NN(C)C(C)=C2C=C1)C1=CC=NC(NC2=CC=C(C)C(=C2)S(N)(=O)=O)=N1,C79.81__D24.1__D24.2__D24.9__D49.3__C44.501__D48.60,1
4266,4266,CSCC[C@H](N)C(O)=O__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,E10.65__E10.9__E10.21__E10.36__E10.41__E10.42__E10.44,1
4267,4267,[H][C@]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C1=CC=C(C)C(CC2=CC=C(S2)C2=CC=C(F)C=C2)=C1__[H][C@]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C1=CC=C(C)C(CC2=CC=C(S2)C2=CC=C(F)C=C2)=C1__CN(C)C(=N)NC(N)=N,E11.65__E11.9__E11.21__E11.36__E11.41__E11.42__E11.44,1
4268,4268,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,N26.2__Q63.0__Q63.2__Z52.4__I75.81__N19__N20.0__E87.5__P74.31,1
4269,4269,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,E11.65__E11.9__E11.21__E11.36__E11.41__E11.42__E11.44,1
4270,4270,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,E78.01__Z83.42,1
4271,4271,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,E78.01__E78.00__Z83.42,1
4272,4272,[H][C@@](N1CCC2=C(C1)C=CS2)(C(=O)OC)C1=CC=CC=C1Cl__CC(=O)OC1=CC=CC=C1C(O)=O__N[C@@H](CCCNC(N)=N)C(O)=O,I25.84__I25.41__I25.42__Z98.61__Q24.5__T46.3X6S__I25.82,0
4273,4273,[Na+].[Na+].[O-]P([O-])(F)=O__[Na+].[Na+].[O-]P([O-])(F)=O__[Na+].[Na+].[O-]P([O-])(F)=O__[Na+].[Na+].[O-]P([O-])(F)=O,E23.2__N25.1__P70.2__O24.92__Z83.3__Z86.32__E10.65__E11.65__E11.9__E11.21__E11.36__E11.41__E11.42__E11.44,1
4274,4274,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O__[H][C@@]1(C)CCN(C[C@]1([H])N(C)C1=NC=NC2=C1C=CN2)C(=O)CC#N__[H][C@@]1(C)CCN(C[C@]1([H])N(C)C1=NC=NC2=C1C=CN2)C(=O)CC#N,L40.0__L40.4__L40.8__L40.9__L40.1__L40.50,1
4275,4275,[H][C@@](CO)(C(C)C)N1C=C(C(O)=O)C(=O)C2=C1C=C(OC)C(CC1=C(F)C(Cl)=CC=C1)=C2__NC1=NC(=O)N(C=C1F)[C@@H]1CS[C@H](CO)O1__[H][C@@](C)(CN1C=NC2=C(N)N=CN=C12)OCP(=O)(OCOC(=O)OC(C)C)OCOC(=O)OC(C)C__CC(C)[C@H](NC(=O)N(C)CC1=CSC(=N1)C(C)C)C(=O)N[C@H](C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)OCC1=CN=CS1)CC1=CC=CC=C1__CC(C)CC1=CC=C(C=C1)C(C)C(O)=O__[H][C@@](C)(CN1C=NC2=C(N)N=CN=C12)OCP(=O)(OCOC(=O)OC(C)C)OCOC(=O)OC(C)C__CC(C)C1=NC(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](CC2=CC=CC=C2)NC(=O)OCC2=CN=CS2)CC2=CC=CC=C2)=CS1,B20__Z71.7__O98.72__Z21__O98.73__R75__Z11.4__Z21,1
4276,4276,OCC1=C(O)C=CC(=C1)[C@@H](O)CNCCCCCCOCCOCC1=C(Cl)C=CC=C1Cl__[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,J44.9__J44.1__J44.0,1
4277,4277,OCC1=C(O)C=CC(=C1)C(O)CNCCCCCCOCCCCC1=CC=CC=C1__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,J30.89__J30.9__J30.2__J30.1__J30.5__J30.81__J30.2,1
4278,4278,[H][C@@](CO)(C(C)C)N1C=C(C(O)=O)C(=O)C2=C1C=C(OC)C(CC1=C(F)C(Cl)=CC=C1)=C2,B20__Z71.7__O98.72__Z21__O98.73__R75__Z11.4__Z21,1
4279,4279,CC(C)C[C@H](NC(=O)[C@H](CCC1=CC=CC=C1)NC(=O)CN1CCOCC1)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1__ClCCN(CCCl)P1(=O)NCCCO1__N[C@@H](CC1=CC=C(C=C1)N(CCCl)CCCl)C(O)=O__[H][C@@]12CC=C(C3=CC=CN=C3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@H](O)CC[C@]12C,C90.01__C90.02__C90.00,0
4280,4280,[Na+].[Na+].[O-]P([O-])(F)=O__[Na+].[Na+].[O-]P([O-])(F)=O__[Na+].[Na+].[O-]P([O-])(F)=O,E23.2__N25.1__P70.2__O24.92__Z83.3__Z86.32__E10.65__E11.65__E11.9__E11.21__E11.36__E11.41__E11.42__E11.44,1
4281,4281,COCCOCCCCCC(=O)NCCCC[C@H](N)C(O)=O,E70.0,1
4282,4282,[H][C@@]12[C@H]3CC[C@H](C3)[C@]1([H])C(=O)N(C[C@@H]1CCCC[C@H]1CN1CCN(CC1)C1=NSC3=CC=CC=C13)C2=O__[H][C@@]12[C@H]3CC[C@H](C3)[C@]1([H])C(=O)N(C[C@@H]1CCCC[C@H]1CN1CCN(CC1)C1=NSC3=CC=CC=C13)C2=O__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,F20.0__F20.1__F20.2__F20.3__F20.5__F20.89__F20.9,0
4283,4283,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC3=C(C[C@]12C)C=NO3__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,E10.311__E10.319__E11.311__E11.319__E13.311__E13.319__E10.3513,1
4284,4284,[H][C@@]12CC[C@@](O)(CC#N)[C@@]1(C)CCC1=C3CCC(=O)C=C3CC[C@@]21[H]__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,N80.8__N80.9__N80.0__N80.1__N80.5__N80.2__N80.3,1
4285,4285,NNC1=NN=CC2=CC=CC=C12__[H][C@]12OC[C@H](O[N+]([O-])=O)[C@@]1([H])OC[C@H]2O[N+]([O-])=O,I50.811__I50.21__I50.31__I50.813__I50.23__I50.33__I50.41,0
4286,4286,OC(C1=CC=CC=C1)(C1=CC=CC=C1)C12CC[N+](CCOCC3=CC=CC=C3)(CC1)CC2__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O__[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,J44.9__J44.1__J44.0,1
4287,4287,[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1__[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1__[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@](CC)([C@@]13[H])[C@@]([H])(OC(C)=O)[C@]2(O)C(=O)OC)[C@]1(C[C@@]2([H])CN(CC(CC)=C2)CC2=C1NC1=CC=CC=C21)C(=O)OC,C05.2__C10.0__C16.0__C16.4__C17.0__C17.1__C17.2,1
4288,4288,CN1C(=O)C(O)=C(N=C1C(C)(C)NC(=O)C1=NN=C(C)O1)C(=O)NCC1=CC=C(F)C=C1__OC(CN1C=NC=N1)(CN1C=NC=N1)C1=C(F)C=C(F)C=C1__[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=CC=C1)C(O)=O__CCCSC1=CC2=C(C=C1)N=C(NC(=O)OC)N2__NNC(=O)C1=CC=NC=C1,B20__Z71.7__O98.72__Z21__O98.73__R75__Z11.4,0
4289,4289,OC(=O)C1=CC=CC(=C1)C1=NOC(=N1)C1=CC=CC=C1F__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,G71.01__G71.09__G71.00__G71.02__G71.11__G12.9__G71.09__N36.44__G12.1__G71.00__G71.02__G71.11__G12.9__G71.09__N36.44__G12.1__Z82.69__Z87.39__M41.40__M41.42__M41.43__M41.44__M41.45__M41.46__M41.47__G31.9__B57.40__B57.49__G37.9__G37.3__G13.1__G09__Q80.1__E70.310__E71.521__E71.528__G71.220__E71.520__E71.529,0
4290,4290,CC(C)OC1=C(NC2=NC=C(Cl)C(N2)=NC2=CC=CC=C2S(=O)(=O)C(C)C)C=C(C)C(=C1)C1CCNCC1__[H][N]([H])([H])[Pt](Cl)(Cl)[N]([H])([H])[H]__[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@](CC)([C@@]13[H])[C@@]([H])(OC(C)=O)[C@]2(O)C(=O)OC)[C@]1(C[C@@]2([H])CN(CC(CC)=C2)CC2=C1NC1=CC=CC=C21)C(=O)OC__N[C@@H](CCCNC(N)=N)C(O)=O,C78.00__C78.01__C78.02__D14.30__D14.31__D14.32__C34.2,1
4291,4291,CC(C)OC1=C(NC2=NC=C(Cl)C(N2)=NC2=CC=CC=C2S(=O)(=O)C(C)C)C=C(C)C(=C1)C1CCNCC1__[H][N]([H])([H])[Pt](Cl)(Cl)[N]([H])([H])[H]__[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1,C78.00__C78.01__C78.02__D14.30__D14.31__D14.32__C34.2,1
4292,4292,CCN(CC)C(=O)C1(CC1CN)C1=CC=CC=C1__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,M79.7,0
4293,4293,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,E23.2__N25.1__P70.2__O24.92__Z83.3__Z86.32__E10.65,0
4294,4294,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O__[H][C@]1(C)CC[C@@]([H])(CC1)N=C(O)NS(=O)(=O)C1=CC=C(CCN=C(O)N2CC(C)=C(CC)C2=O)C=C1,E11.65__E11.9__E11.21__E11.36__E11.41__E11.42__E11.44,0
